"ID","Browsable","Title","CollectionID","CollectionContentID","Identifier","Scope","PhysicalDescription","Date","Publisher","Contributor","RightsStatement","ContentURL","HyperlinkURL"
"79278","1","Willlis Hall from the west","82","14818","20130812_2_Series8eStork/data/originals/stork00230.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00230.jpg","0"
"79279","1","Scene from a French Play 'In an Elevator' given by Mlle. Bidal's French class.","82","15584","20130812_2_Series8eStork/data/originals/stork00967.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00967.jpg","0"
"79280","1","Tennis class","82","15337","20130812_2_Series8eStork/data/originals/stork00731.tif",NULL,NULL,"1922",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00731.jpg","0"
"79281","1","Cast of a short play given by Miss Kentzler's Dramatic Class","82","15597","20130812_2_Series8eStork/data/originals/stork00980.tif",NULL,NULL,"1923-24",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00980.jpg","0"
"79282","1","Hockey portraits: John Driscoll '26, Forward and Captain","82","15229","20130812_2_Series8eStork/data/originals/stork00624.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00624.jpg","0"
"79283","1","May Fete 1925 - Fairies","82","15450","20130812_2_Series8eStork/data/originals/stork00845.tif",NULL,NULL,"1925-May",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00845.jpg","0"
"79284","1","French circle - Homecoming 1925","82","15459","20130812_2_Series8eStork/data/originals/stork00854.tif",NULL,NULL,"1925",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00854.jpg","0"
"79285","1","Faculty Grove - Willis Hall in background","82","14709","20130812_2_Series8eStork/data/originals/stork00122.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00122.jpg","0"
"79286","1","Entrance to Sayles-Hill Gymnasium","82","14717","20130812_2_Series8eStork/data/originals/stork00129.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00129.jpg","0"
"79287","1","Running track - Laird Athletic field","82","14805","20130812_2_Series8eStork/data/originals/stork00217.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00217.jpg","0"
"79288","1","Football Portraits: Alfred Lindesmith","82","15270","20130812_2_Series8eStork/data/originals/stork00665.tif",NULL,NULL,"1926",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00665.jpg","0"
"79289","1","Basketball team","82","15038","20130812_2_Series8eStork/data/originals/stork00439.tif",NULL,NULL,"1920/21",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00439.jpg","0"
"79290","1","Junior girls' soccer team next to Nourse","82","15341","20130812_2_Series8eStork/data/originals/stork00735.tif",NULL,NULL,"1925",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00735.jpg","0"
"79291","1","Panoramic view of College Farm","82","14794","20130812_2_Series8eStork/data/originals/stork00206.tif",NULL,NULL,"1923",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00206.jpg","0"
"79292","1","Homecoming 1926 - Geneva Club","82","15512","20130812_2_Series8eStork/data/originals/stork00898i.tif",NULL,NULL,"1926",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00898i.jpg","0"
"79293","1","West Hall from the west - before the addition of South Hall","82","14815","20130812_2_Series8eStork/data/originals/stork00227.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00227.jpg","0"
"79294","1","Track squad 1926","82","15113","20130812_2_Series8eStork/data/originals/stork00510.tif",NULL,NULL,"1926",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00510.jpg","0"
"79295","1","South Hall","82","14700","20130812_2_Series8eStork/data/originals/stork00113.tif",NULL,NULL,"1925-Sum",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00113.jpg","0"
"79296","1","'A pair of kings in Carleton baseball.' O'Brien, Catcher, Woock, pitcher","82","15093","20130812_2_Series8eStork/data/originals/stork00491.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00491.jpg","0"
"79297","1","May Fete 1921 - Betty Morris","82","15403","20130812_2_Series8eStork/data/originals/stork00797.tif",NULL,NULL,"1921",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00797.jpg","0"
"79298","1","Football Portraits: Ben Cooper","82","15246","20130812_2_Series8eStork/data/originals/stork00641.tif",NULL,NULL,"1926",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00641.jpg","0"
"79299","1","Football backfield group","82","15029","20130812_2_Series8eStork/data/originals/stork00431.tif",NULL,NULL,"1925",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00431.jpg","0"
"79300","1","Students leaving Chapel, Library and West Hall in background","82","15565","20130812_2_Series8eStork/data/originals/stork00949.tif",NULL,NULL,"1922",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00949.jpg","0"
"79301","1","Cast of a short play given by Miss Kentzler's Dramatic class 1923-24","82","15586","20130812_2_Series8eStork/data/originals/stork00969.tif",NULL,NULL,"1923-24",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00969.jpg","0"
"79302","1","Basketball portraits: Bahlmer Camisch '29","82","15298","20130812_2_Series8eStork/data/originals/stork00692.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00692.jpg","0"
"79303","1","Bookstore 1921, 'in quarters now occupied by Post Office, basement of Willis Hall.'","82","15637","20130812_2_Series8eStork/data/originals/stork01020.tif",NULL,NULL,"1921",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork01020.jpg","0"
"79304","1","Skinner Chapel tower, in winter, viewed from the southeast","82","14665","20130812_2_Series8eStork/data/originals/stork00077.tif",NULL,NULL,"1920-1928",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00077.jpg","0"
"79305","1","Football game","82","15022","20130812_2_Series8eStork/data/originals/stork00424.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00424.jpg","0"
"79306","1","Carleton College Farm before fire","82","14789","20130812_2_Series8eStork/data/originals/stork00201.tif",NULL,NULL,"1926",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00201.jpg","0"
"79307","1","Carleton-Hamline game (Basketball)","82","15102","20130812_2_Series8eStork/data/originals/stork00499.tif",NULL,NULL,"1926-2-17",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00499.jpg","0"
"79308","1","Sperry Lodge","82","14911","20130812_2_Series8eStork/data/originals/stork00318.tif",NULL,NULL,"1923-Jan.",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00318.jpg","0"
"79309","1","Aerial view of campus, from the northwest","82","14600","20130812_2_Series8eStork/data/originals/stork00011.tif",NULL,NULL,"1920-1922",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00011.jpg","0"
"79310","1","Football Portraits: Osborne Cowles '22","82","15149","20130812_2_Series8eStork/data/originals/stork00545.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00545.jpg","0"
"79311","1","Lincoln sundial, Nourse and Gridley Halls, viewed from the west","82","14622","20130812_2_Series8eStork/data/originals/stork00033.tif",NULL,NULL,"1920-1928",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00033.jpg","0"
"79312","1","Skinner Chapel tower, viewed from the southwest","82","14670","20130812_2_Series8eStork/data/originals/stork00082.tif",NULL,NULL,"1925-Summer",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00082.jpg","0"
"79313","1","May Fete 1925 - Flowers and butterflies","82","15448","20130812_2_Series8eStork/data/originals/stork00843.tif",NULL,NULL,"1925-May",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00843.jpg","0"
"79314","1","Aerial view of campus, from the southeast","82","14593","20130812_2_Series8eStork/data/originals/stork00004.tif",NULL,NULL,"1923",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00004.jpg","0"
"79315","1","Football Portraits: Brown '24","82","15131","20130812_2_Series8eStork/data/originals/stork00528.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00528.jpg","0"
"79316","1","Aerial view of campus, from the southeast","82","14604","20130812_2_Series8eStork/data/originals/stork00015.tif",NULL,NULL,"1920-1921",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00015.jpg","0"
"79317","1","Sayles-Hill Gymnasium","82","14723","20130812_2_Series8eStork/data/originals/stork00135.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00135.jpg","0"
"79318","1","Entrance to Laird Hall","82","14747","20130812_2_Series8eStork/data/originals/stork00158.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00158.jpg","0"
"79319","1","Hockey Players, 1925-26","82","15101","20130812_2_Series8eStork/data/originals/stork00498.tif",NULL,NULL,"1925-26",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00498.jpg","0"
"79320","1","View on the Cannon River, Northfield","82","14874","20130812_2_Series8eStork/data/originals/stork00282.tif",NULL,NULL,"1926-Jun",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00282.jpg","0"
"79321","1","Goodsell Observatory - the big telescope","82","14947","20130812_2_Series8eStork/data/originals/stork00351.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00351.jpg","0"
"79322","1","Baseball Portraits: Ercell Addington","82","15288","20130812_2_Series8eStork/data/originals/stork00683.tif",NULL,NULL,"1926",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00683.jpg","0"
"79323","1","Basketball portraits: Simso '28","82","15213","20130812_2_Series8eStork/data/originals/stork00608.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00608.jpg","0"
"79324","1","Football game - Laird Field","82","14988","20130812_2_Series8eStork/data/originals/stork00390.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00390.jpg","0"
"79325","1","Football Portraits: 'Hon.' Nordly '27","82","15130","20130812_2_Series8eStork/data/originals/stork00527.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00527.jpg","0"
"79326","1","Dean Lodge - from Northwest","82","14907","20130812_2_Series8eStork/data/originals/stork00314.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00314.jpg","0"
"79327","1","Goodsell Observatory","82","14753","20130812_2_Series8eStork/data/originals/stork00164.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00164.jpg","0"
"79328","1","May Fete 1926","82","15494","20130812_2_Series8eStork/data/originals/stork00888.tif",NULL,NULL,"1926-05",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00888.jpg","0"
"79329","1","Burton Hall, dormitory for men","82","14842","20130812_2_Series8eStork/data/originals/stork00250.tif",NULL,NULL,"1926-Feb",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00250.jpg","0"
"79330","1","South Hall, Library and Chapel in background","82","14702","20130812_2_Series8eStork/data/originals/stork00115.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00115.jpg","0"
"79331","1","Addington '28 - halfback and quarterback","82","15154","20130812_2_Series8eStork/data/originals/stork00550.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00550.jpg","0"
"79332","1","Pool - swimming","82","14958","20130812_2_Series8eStork/data/originals/stork00361.tif",NULL,NULL,"1926",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00361.jpg","0"
"79333","1","May Fete 1926","82","15485","20130812_2_Series8eStork/data/originals/stork00879b.tif",NULL,NULL,"1926-May",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00879b.jpg","0"
"79334","1","May Fete 1922","82","15425","20130812_2_Series8eStork/data/originals/stork00819.tif",NULL,NULL,"1922",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00819.jpg","0"
"79335","1","Willis Hall - prior to 1925","82","14712","20130812_2_Series8eStork/data/originals/stork00124.tif",NULL,NULL,"before 1925",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00124.jpg","0"
"79336","1","Campus scene -- walkway deep in snow","82","14885","20130812_2_Series8eStork/data/originals/stork00293.tif",NULL,NULL,"1927",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00293.jpg","0"
"79337","1","Students waiting to register","82","15641","20130812_2_Series8eStork/data/originals/stork01024.tif",NULL,NULL,"1925-Fall",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork01024.jpg","0"
"79338","1","A typical campus scene before Willis Hall - showing the Gymnasium - Leighton Hall in the distance","82","14819","20130812_2_Series8eStork/data/originals/stork00231.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00231.jpg","0"
"79339","1","Carleton College Orchestra","82","15606","20130812_2_Series8eStork/data/originals/stork00989.tif",NULL,NULL,"1923-24",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00989.jpg","0"
"79340","1","Nourse Hall Parlors","82","14959","20130812_2_Series8eStork/data/originals/stork00362.tif",NULL,NULL,"1926",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00362.jpg","0"
"79341","1","Baseball portraits: Middlemist '24","82","15221","20130812_2_Series8eStork/data/originals/stork00616.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00616.jpg","0"
"79342","1","Basketball squad 1925-26","82","15087","20130812_2_Series8eStork/data/originals/stork00485.tif",NULL,NULL,"1925-26",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00485.jpg","0"
"79343","1","Skinner Memorial Chapel","82","14867","20130812_2_Series8eStork/data/originals/stork00275.tif",NULL,NULL,"1926",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00275.jpg","0"
"79344","1","Senior Hockey Team 1924-25","82","15314","20130812_2_Series8eStork/data/originals/stork00708.tif",NULL,NULL,"1924-25",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00708.jpg","0"
"79345","1","Track: Worelin - 1st.","82","15057","20130812_2_Series8eStork/data/originals/stork00455.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00455.jpg","0"
"79346","1","Baseball diamond, heating plant, and west side of campus, viewed from the northwest","82","14617","20130812_2_Series8eStork/data/originals/stork00028.tif",NULL,NULL,"1920-1928",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00028.jpg","0"
"79347","1","Football Portraits: Ray Smith","82","15260","20130812_2_Series8eStork/data/originals/stork00655.tif",NULL,NULL,"1926",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00655.jpg","0"
"79348","1","The Chapel lobby","82","14938","20130812_2_Series8eStork/data/originals/stork00343.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00343.jpg","0"
"79349","1","Sayles-Hill Gymnasium, viewed from the east","82","14721","20130812_2_Series8eStork/data/originals/stork00133.tif",NULL,NULL,"1923",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00133.jpg","0"
"79350","1","Women's Soccer Team","82","15352","20130812_2_Series8eStork/data/originals/stork00746.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00746.jpg","0"
